station_id,station_name,month,avg_temp_c,max_temp_c,min_temp_c,precipitation_mm,humidity_pct,sunshine_hr
90,속초,1,0.1,4.2,-3.8,43.5,49.0,185.4
90,속초,2,1.9,6.0,-2.2,45.9,53.2,176.9
90,속초,3,6.3,10.6,1.8,52.3,58.0,194.9
90,속초,4,11.9,16.5,7.3,73.3,60.5,211.9
90,속초,5,16.3,20.9,12.1,88.5,68.6,216.3
90,속초,6,19.8,23.5,16.5,119.5,78.7,172.4
90,속초,7,23.4,26.7,20.6,265.6,82.2,146.3
90,속초,8,24.1,27.5,21.2,298.0,82.3,152.4
90,속초,9,20.1,24.0,16.5,200.6,77.8,166.8
90,속초,10,15.1,19.5,10.8,87.9,65.6,189.8
90,속초,11,8.8,13.1,4.7,92.0,56.0,169.0
90,속초,12,2.5,6.6,-1.5,40.1,47.9,184.3
95,철원,1,-5.7,0.7,-11.8,18.2,67.1,173.3
95,철원,2,-2.3,4.1,-8.6,26.3,63.1,176.0
95,철원,3,3.7,10.2,-2.6,30.8,60.5,196.5
95,철원,4,10.5,17.5,3.4,69.0,58.3,203.7
95,철원,5,16.6,22.9,10.4,102.4,64.4,224.5
95,철원,6,21.1,26.7,16.1,119.0,71.4,198.7
95,철원,7,23.8,28.1,20.2,400.0,81.3,141.9
95,철원,8,24.0,28.9,20.1,347.4,81.4,170.0
95,철원,9,18.9,25.0,13.6,121.2,76.9,187.0
95,철원,10,11.8,19.1,5.5,49.9,72.9,200.6
95,철원,11,4.3,10.5,-1.2,48.1,71.6,152.3
95,철원,12,-3.2,2.7,-8.6,22.1,70.0,159.0
98,동두천,1,-3.8,2.4,-9.0,18.4,60.9,183.7
98,동두천,2,-0.8,5.8,-6.2,26.0,57.5,180.8
98,동두천,3,5.0,12.1,-0.8,32.0,55.3,209.6
98,동두천,4,11.6,19.0,5.2,73.2,55.3,206.0
98,동두천,5,17.4,24.5,11.3,95.2,62.3,231.2
98,동두천,6,21.8,28.2,16.7,130.5,68.4,203.9
98,동두천,7,24.3,29.0,20.9,431.7,79.5,128.7
98,동두천,8,24.9,30.1,21.2,347.5,77.8,164.1
98,동두천,9,20.1,26.3,15.3,137.9,73.6,182.4
98,동두천,10,13.1,20.5,7.4,55.1,69.3,201.2
98,동두천,11,5.7,12.2,0.5,47.4,64.9,160.6
98,동두천,12,-1.9,3.9,-6.9,22.2,62.4,169.6
99,파주,1,-4.6,1.8,-10.6,17.4,65.2,193.0
99,파주,2,-1.3,5.2,-7.3,27.9,62.7,184.2
99,파주,3,4.4,11.2,-1.9,31.5,62.2,212.4
99,파주,4,10.8,17.9,4.1,74.2,63.0,208.8
99,파주,5,16.8,23.8,10.7,102.0,69.6,234.4
99,파주,6,21.4,27.5,16.5,107.4,75.0,209.1
99,파주,7,24.2,28.8,20.8,395.2,84.1,137.6
99,파주,8,24.9,29.9,21.2,282.9,83.5,171.1
99,파주,9,19.9,26.1,15.1,134.5,79.4,187.5
99,파주,10,12.6,20.3,6.5,50.1,74.8,210.8
99,파주,11,5.2,11.6,-0.4,52.7,71.4,163.6
99,파주,12,-2.6,3.2,-8.0,20.0,68.1,175.8
100,대관령,1,-6.9,-1.8,-12.2,53.1,66.3,199.3
100,대관령,2,-4.6,0.6,-10.1,49.2,65.7,193.5
100,대관령,3,0.4,5.5,-4.7,72.6,65.8,210.9
100,대관령,4,7.0,12.9,1.2,93.5,61.9,223.1
100,대관령,5,12.5,18.4,6.8,108.2,67.5,237.2
100,대관령,6,16.2,21.3,11.6,162.5,79.4,192.4
100,대관령,7,19.6,23.4,16.6,336.3,86.2,143.0
100,대관령,8,19.7,23.6,16.5,368.4,87.2,138.2
100,대관령,9,14.6,19.4,10.4,249.6,85.5,149.6
100,대관령,10,8.8,14.6,3.5,97.6,76.8,196.2
100,대관령,11,2.3,7.5,-2.6,69.4,70.3,177.2
100,대관령,12,-4.5,0.5,-9.4,34.7,66.6,193.3
101,춘천,1,-4.1,1.9,-9.3,18.6,68.0,170.0
101,춘천,2,-1.0,5.4,-6.7,27.6,63.2,174.3
101,춘천,3,5.0,11.6,-1.1,33.5,60.6,199.9
101,춘천,4,11.7,18.9,4.7,71.5,58.8,210.1
101,춘천,5,17.6,24.3,11.3,99.4,65.0,227.5
101,춘천,6,22.2,28.1,17.0,122.9,70.6,205.0
101,춘천,7,24.9,29.3,21.3,398.2,80.0,144.2
101,춘천,8,25.0,29.9,21.3,319.9,80.5,166.3
101,춘천,9,19.8,25.6,15.3,128.1,78.2,173.3
101,춘천,10,12.7,19.6,7.5,49.3,76.1,178.9
101,춘천,11,5.3,11.2,0.4,48.3,73.3,141.8
101,춘천,12,-2.0,3.5,-6.6,24.2,71.5,148.4
102,백령도,1,-1.3,1.2,-3.4,13.3,63.4,139.9
102,백령도,2,0.0,2.8,-2.2,17.4,63.0,166.6
102,백령도,3,3.8,7.1,1.3,18.2,65.5,216.9
102,백령도,4,9.1,13.0,6.0,47.5,65.7,219.3
102,백령도,5,14.5,18.7,11.1,74.3,70.1,239.6
102,백령도,6,19.0,22.9,16.1,72.0,80.2,191.0
102,백령도,7,22.3,25.4,19.9,201.0,88.0,136.7
102,백령도,8,23.8,26.9,21.5,158.5,83.7,189.6
102,백령도,9,20.1,23.5,17.8,90.6,75.9,212.4
102,백령도,10,14.7,17.7,12.3,31.0,67.8,217.6
102,백령도,11,7.9,10.6,5.5,41.9,64.7,146.7
102,백령도,12,1.2,3.8,-1.1,21.6,63.8,117.3
105,강릉,1,0.9,5.3,-2.7,47.9,46.8,190.2
105,강릉,2,2.7,7.1,-1.3,48.0,49.2,182.2
105,강릉,3,7.0,11.7,2.6,65.1,52.8,199.3
105,강릉,4,13.1,17.9,8.2,81.9,52.2,209.6
105,강릉,5,17.9,22.7,13.3,79.2,59.3,218.7
105,강릉,6,21.3,25.4,17.5,118.5,69.3,176.9
105,강릉,7,24.7,28.1,21.6,250.2,74.7,148.9
105,강릉,8,25.0,28.6,21.9,292.9,76.4,151.3
105,강릉,9,20.5,24.6,17.0,229.3,73.0,162.1
105,강릉,10,15.6,20.3,11.5,113.9,61.5,192.5
105,강릉,11,9.5,14.0,5.6,81.1,52.7,175.2
105,강릉,12,3.3,7.7,-0.5,36.9,45.6,189.7
106,동해,1,1.1,5.4,-2.8,46.4,47.6,188.1
106,동해,2,2.8,7.0,-1.4,44.0,52.2,181.0
106,동해,3,6.8,11.2,2.4,57.6,56.4,202.3
106,동해,4,12.2,16.7,7.7,72.3,58.8,211.9
106,동해,5,16.6,21.1,12.5,63.3,67.0,221.3
106,동해,6,19.6,23.4,16.5,105.9,77.8,179.7
106,동해,7,23.2,26.6,20.5,230.8,82.1,155.0
106,동해,8,24.1,27.6,21.1,227.2,82.3,163.4
106,동해,9,19.8,23.8,16.2,219.8,79.0,165.3
106,동해,10,15.1,19.7,10.7,102.9,67.2,190.3
106,동해,11,9.3,13.7,5.0,71.6,56.5,172.6
106,동해,12,3.4,7.7,-0.8,22.5,46.0,188.3
108,서울,1,-1.9,2.1,-5.5,16.8,56.2,169.6
108,서울,2,0.7,5.1,-3.2,28.2,54.6,170.8
108,서울,3,6.1,11.0,1.9,36.9,54.6,198.2
108,서울,4,12.6,17.9,8.0,72.9,54.8,206.3
108,서울,5,18.2,23.6,13.5,103.6,59.7,223.0
108,서울,6,22.7,27.6,18.7,129.5,65.7,189.1
108,서울,7,25.3,29.0,22.3,414.4,76.2,123.6
108,서울,8,26.1,30.0,22.9,348.2,73.5,156.1
108,서울,9,21.6,26.2,17.7,141.5,66.4,179.7
108,서울,10,15.0,20.2,10.6,52.2,61.8,206.5
108,서울,11,7.5,11.9,3.5,51.1,60.4,157.3
108,서울,12,0.2,4.2,-3.4,22.6,57.8,162.9
112,인천,1,-1.5,2.2,-4.8,15.9,61.1,186.6
112,인천,2,0.7,4.8,-2.8,25.1,61.2,188.5
112,인천,3,5.6,10.1,2.1,33.8,63.4,215.3
112,인천,4,11.5,16.2,7.9,63.5,64.5,220.0
112,인천,5,16.8,21.6,13.1,96.3,69.8,239.5
112,인천,6,21.3,25.6,18.0,106.0,75.9,212.5
112,인천,7,24.4,27.8,21.8,337.7,83.8,159.7
112,인천,8,25.6,29.2,22.9,274.6,80.1,189.8
112,인천,9,21.5,25.8,18.1,130.3,72.9,200.4
112,인천,10,15.3,19.9,11.4,51.1,66.7,219.1
112,인천,11,7.9,12.0,4.3,50.8,64.3,170.2
112,인천,12,0.7,4.5,-2.7,22.3,61.8,176.7
114,원주,1,-3.1,2.4,-8.0,18.0,64.0,162.5
114,원주,2,-0.3,5.6,-5.6,28.5,60.5,164.5
114,원주,3,5.5,11.8,-0.3,43.8,57.9,189.5
114,원주,4,12.2,19.1,5.7,73.0,56.4,199.7
114,원주,5,17.9,24.4,11.8,86.1,61.3,217.2
114,원주,6,22.4,28.1,17.3,136.7,67.1,186.2
114,원주,7,25.1,29.7,21.4,357.8,76.3,132.4
114,원주,8,25.3,30.3,21.5,289.8,75.8,153.7
114,원주,9,20.2,25.9,15.5,147.0,73.3,166.2
114,원주,10,13.3,20.0,7.8,52.7,71.1,188.4
114,원주,11,6.0,12.0,1.0,42.1,68.6,148.7
114,원주,12,-1.1,4.3,-5.7,23.5,66.8,154.2
115,울릉도,1,1.7,4.4,-0.5,117.4,68.6,102.0
115,울릉도,2,2.5,5.6,0.0,91.3,68.4,118.1
115,울릉도,3,5.8,9.6,2.9,76.4,67.5,180.5
115,울릉도,4,11.1,15.1,7.8,97.8,67.2,216.5
115,울릉도,5,15.8,19.7,12.5,108.5,70.2,238.5
115,울릉도,6,19.1,22.5,16.5,116.8,79.6,185.5
115,울릉도,7,22.7,25.5,20.5,175.0,84.7,165.1
115,울릉도,8,23.8,26.9,21.7,176.7,83.4,176.6
115,울릉도,9,20.0,23.2,17.7,173.6,79.3,163.7
115,울릉도,10,15.4,18.8,13.0,100.9,71.4,178.8
115,울릉도,11,9.9,13.2,7.4,116.9,67.6,132.0
115,울릉도,12,4.3,7.2,1.9,129.3,67.3,104.1
119,수원,1,-2.1,2.8,-6.6,18.1,63.0,174.3
119,수원,2,0.3,5.6,-4.5,28.3,61.9,178.7
119,수원,3,5.7,11.3,0.6,40.7,62.2,205.7
119,수원,4,12.0,18.2,6.4,71.6,62.1,214.5
119,수원,5,17.6,23.6,12.3,95.0,66.1,229.7
119,수원,6,22.2,27.5,17.9,122.9,71.4,195.0
119,수원,7,25.3,29.3,22.1,385.1,79.9,138.2
119,수원,8,26.0,30.3,22.7,296.3,77.6,168.7
119,수원,9,21.4,26.4,17.1,133.5,73.2,184.6
119,수원,10,14.6,20.4,9.4,54.1,69.8,208.9
119,수원,11,7.2,12.5,2.4,48.9,67.9,162.5
119,수원,12,0.1,4.9,-4.2,25.8,64.4,166.2
121,영월,1,-3.6,2.5,-9.2,19.1,63.5,179.9
121,영월,2,-0.8,5.8,-6.8,28.2,59.8,177.6
121,영월,3,4.9,11.8,-1.5,45.1,57.8,202.2
121,영월,4,11.5,18.8,4.3,73.5,55.6,209.2
121,영월,5,17.0,24.4,10.0,78.4,62.6,225.9
121,영월,6,21.3,28.1,15.6,137.1,69.4,196.5
121,영월,7,23.9,29.2,20.1,294.8,79.8,138.8
121,영월,8,24.3,29.9,20.5,280.4,79.7,155.0
121,영월,9,19.2,25.5,14.7,139.4,77.7,155.9
121,영월,10,12.6,20.0,7.1,49.4,74.0,179.7
121,영월,11,5.3,11.9,-0.1,37.4,69.6,151.5
121,영월,12,-1.7,4.2,-7.0,22.3,67.1,170.6
127,충주,1,-3.2,2.5,-8.3,20.0,67.0,163.5
127,충주,2,-0.5,5.8,-6.1,29.4,62.2,171.8
127,충주,3,5.3,11.9,-0.9,41.5,58.1,199.8
127,충주,4,11.9,19.2,4.8,73.8,55.1,214.3
127,충주,5,17.5,24.5,10.9,87.4,59.5,233.3
127,충주,6,22.1,28.0,16.8,134.7,65.8,198.2
127,충주,7,24.9,29.7,21.1,293.3,75.1,142.0
127,충주,8,25.2,30.3,21.3,273.0,75.5,164.6
127,충주,9,19.9,26.0,15.2,140.2,74.9,169.0
127,충주,10,12.9,20.2,7.1,56.7,73.6,185.5
127,충주,11,5.7,12.3,0.3,39.4,70.8,145.9
127,충주,12,-1.3,4.5,-6.2,24.9,69.6,150.8
129,서산,1,-1.6,3.3,-6.2,23.5,70.7,157.2
129,서산,2,0.1,5.6,-4.9,31.1,68.2,173.5
129,서산,3,4.9,10.8,-0.7,41.5,67.5,208.1
129,서산,4,10.9,17.3,5.0,74.7,67.4,219.5
129,서산,5,16.6,22.5,11.4,101.1,71.5,238.8
129,서산,6,21.3,26.4,17.0,138.2,76.5,195.4
129,서산,7,24.5,28.5,21.5,274.6,84.2,146.7
129,서산,8,25.3,29.7,21.7,283.5,82.4,183.1
129,서산,9,20.7,26.1,16.1,144.4,78.1,190.8
129,서산,10,14.1,20.5,8.6,53.0,74.1,208.1
129,서산,11,7.4,13.0,2.2,54.1,73.4,155.7
129,서산,12,0.8,5.7,-3.7,34.2,72.0,147.9
130,울진,1,1.4,6.5,-2.9,48.9,50.2,200.8
130,울진,2,3.0,7.9,-1.6,36.9,54.6,189.4
130,울진,3,6.9,11.8,2.1,56.0,60.0,209.6
130,울진,4,12.1,17.2,7.1,76.4,62.7,223.9
130,울진,5,16.3,21.1,11.8,70.5,70.5,232.5
130,울진,6,19.4,23.3,16.0,104.3,80.4,196.9
130,울진,7,23.1,26.8,20.3,203.0,83.6,166.6
130,울진,8,23.9,27.5,21.1,213.0,84.0,175.8
130,울진,9,20.0,24.1,16.3,181.2,80.4,171.4
130,울진,10,15.1,20.1,10.4,97.3,69.7,198.8
130,울진,11,9.3,14.5,4.4,61.0,60.1,183.6
130,울진,12,3.6,8.9,-1.0,33.2,50.1,201.6
131,청주,1,-1.5,3.4,-5.8,20.6,63.5,166.9
131,청주,2,1.0,6.4,-3.8,29.0,58.6,176.9
131,청주,3,6.5,12.5,1.0,42.9,55.6,207.6
131,청주,4,13.0,19.6,7.0,75.5,53.4,220.0
131,청주,5,18.7,24.8,13.1,82.8,57.7,238.8
131,청주,6,23.0,28.2,18.4,140.0,64.5,196.5
131,청주,7,25.8,30.0,22.4,293.8,74.2,150.1
131,청주,8,26.2,30.6,22.6,274.2,73.1,173.1
131,청주,9,21.3,26.4,17.0,142.3,70.6,176.4
131,청주,10,14.6,20.7,9.4,58.0,66.8,204.1
131,청주,11,7.5,13.0,2.6,46.6,65.6,160.6
131,청주,12,0.6,5.4,-3.7,26.7,64.9,161.0
133,대전,1,-1.0,4.1,-5.5,25.5,65.3,168.2
133,대전,2,1.4,7.0,-3.6,37.2,60.3,176.2
133,대전,3,6.6,12.7,1.1,51.6,57.9,207.7
133,대전,4,13.0,19.4,6.9,81.6,56.9,220.5
133,대전,5,18.5,24.5,12.8,91.8,62.4,239.8
133,대전,6,22.7,27.9,18.1,167.3,69.8,198.5
133,대전,7,25.5,29.6,22.2,306.9,79.1,155.5
133,대전,8,26.0,30.3,22.5,299.8,78.2,177.0
133,대전,9,21.2,26.3,17.0,152.5,75.3,180.3
133,대전,10,14.6,20.8,9.4,59.3,71.8,205.1
133,대전,11,7.7,13.5,2.8,48.0,69.3,162.4
133,대전,12,1.0,6.2,-3.4,29.7,67.9,162.5
135,추풍령,1,-1.7,2.9,-6.1,24.1,60.6,176.1
135,추풍령,2,0.5,5.9,-4.5,34.2,57.2,179.3
135,추풍령,3,5.6,11.8,-0.3,52.9,55.6,206.7
135,추풍령,4,12.0,18.7,5.3,80.3,54.6,217.5
135,추풍령,5,17.1,23.7,10.7,80.1,61.3,234.6
135,추풍령,6,21.1,26.8,16.0,136.6,70.4,184.9
135,추풍령,7,23.9,28.7,20.3,260.7,79.4,145.9
135,추풍령,8,24.2,29.1,20.5,263.9,79.4,156.9
135,추풍령,9,19.3,25.0,14.6,135.6,77.1,167.1
135,추풍령,10,13.1,19.7,7.5,58.1,71.0,201.1
135,추풍령,11,6.6,12.5,1.3,43.0,65.9,167.2
135,추풍령,12,0.1,5.1,-4.4,25.8,62.8,168.7
136,안동,1,-1.8,4.0,-7.2,16.7,59.9,194.8
136,안동,2,0.8,7.0,-5.1,24.9,57.3,193.8
136,안동,3,6.0,12.6,-0.2,44.5,56.8,214.1
136,안동,4,12.4,19.5,5.5,74.0,55.4,222.3
136,안동,5,17.8,24.7,11.2,85.1,61.0,235.2
136,안동,6,21.9,27.9,16.5,123.1,68.8,200.4
136,안동,7,24.8,29.5,21.0,235.2,77.5,161.9
136,안동,8,25.1,30.1,21.2,226.4,77.7,172.8
136,안동,9,20.0,25.8,15.5,119.8,76.5,157.0
136,안동,10,13.5,20.5,8.0,46.5,72.7,188.5
136,안동,11,6.4,13.0,1.0,30.9,68.2,166.7
136,안동,12,-0.1,5.9,-5.3,18.6,62.7,185.1
137,상주,1,-0.9,3.9,-5.2,21.7,56.2,183.5
137,상주,2,1.4,7.1,-3.5,33.3,54.0,177.5
137,상주,3,6.8,13.2,1.0,46.9,52.4,213.7
137,상주,4,12.9,19.6,6.5,86.6,53.0,214.5
137,상주,5,18.6,25.3,12.4,87.6,59.1,241.9
137,상주,6,22.5,28.5,17.4,115.2,67.7,198.4
137,상주,7,24.9,29.5,21.3,279.3,80.0,143.1
137,상주,8,25.3,30.4,21.6,253.9,79.4,162.1
137,상주,9,20.1,25.9,15.8,138.5,79.2,148.5
137,상주,10,13.8,20.8,8.3,57.1,71.9,187.0
137,상주,11,7.2,13.1,2.1,35.2,65.2,161.0
137,상주,12,0.4,5.4,-3.9,23.3,59.7,174.1
138,포항,1,2.2,6.7,-1.5,39.8,48.8,191.4
138,포항,2,4.3,9.0,0.2,36.5,50.8,185.1
138,포항,3,8.6,13.3,4.2,60.5,55.4,203.8
138,포항,4,14.1,19.1,9.6,81.2,57.1,219.3
138,포항,5,18.6,23.5,14.4,84.6,64.1,230.9
138,포항,6,21.8,25.8,18.6,126.8,73.9,189.2
138,포항,7,25.4,29.0,22.5,200.6,78.3,168.5
138,포항,8,26.0,29.5,23.3,230.2,78.6,178.5
138,포항,9,21.9,25.5,18.9,189.3,75.3,160.9
138,포항,10,16.9,21.4,13.1,76.7,65.1,199.7
138,포항,11,10.6,15.4,6.6,40.1,57.4,185.0
138,포항,12,4.3,8.9,0.5,26.1,49.9,191.2
140,군산,1,-0.1,4.0,-3.8,28.2,71.2,159.5
140,군산,2,1.6,6.0,-2.4,35.9,69.7,172.5
140,군산,3,5.8,10.8,1.5,44.7,70.6,203.9
140,군산,4,11.5,16.9,6.9,81.6,71.5,215.0
140,군산,5,17.1,22.3,12.8,85.8,75.2,225.8
140,군산,6,21.6,26.1,18.1,142.2,80.1,187.5
140,군산,7,25.1,28.8,22.3,277.3,85.4,152.6
140,군산,8,25.9,29.9,22.8,266.5,83.2,188.9
140,군산,9,21.5,26.0,17.8,137.5,79.4,189.7
140,군산,10,15.3,20.5,10.9,55.2,74.0,207.2
140,군산,11,8.7,13.4,4.6,53.9,72.0,163.0
140,군산,12,2.2,6.4,-1.5,37.2,71.7,151.9
143,대구,1,1.1,5.9,-2.9,,,
143,대구,2,3.5,8.8,-1.1,,,
143,대구,3,8.4,14.2,3.3,,,
143,대구,4,14.5,20.6,8.8,,,
143,대구,5,19.7,25.7,14.1,,,
143,대구,6,23.4,28.7,18.8,,,
143,대구,7,26.3,30.8,22.8,,,
143,대구,8,26.7,31.3,23.1,,,
143,대구,9,22.1,27.0,18.0,,,
143,대구,10,16.2,22.0,11.4,,,
143,대구,11,9.4,14.9,4.8,,,
143,대구,12,3.0,7.9,-1.2,,,
152,울산,1,2.4,7.4,-1.8,38.6,48.5,192.8
152,울산,2,4.3,9.6,-0.3,39.9,50.5,184.4
152,울산,3,8.4,13.7,3.5,68.4,56.1,200.9
152,울산,4,13.7,19.3,8.5,96.9,59.1,213.1
152,울산,5,18.2,23.7,13.4,107.4,64.6,221.4
152,울산,6,21.6,26.1,17.7,155.5,73.5,171.9
152,울산,7,25.2,29.2,22.1,234.1,78.6,155.7
152,울산,8,26.0,30.0,22.8,234.1,77.7,175.8
152,울산,9,21.7,26.0,18.2,170.3,75.8,159.0
152,울산,10,16.5,21.8,12.1,74.8,67.1,196.4
152,울산,11,10.4,15.9,5.7,44.2,60.0,183.6
152,울산,12,4.3,9.6,-0.1,28.4,50.9,194.5
155,창원,1,2.6,7.1,-1.2,29.6,47.8,189.2
155,창원,2,4.6,9.4,0.3,46.0,49.1,188.9
155,창원,3,8.7,13.8,4.4,78.5,54.8,205.2
155,창원,4,13.8,19.1,9.4,133.8,59.3,212.3
155,창원,5,18.5,23.7,14.2,146.4,65.7,223.1
155,창원,6,21.8,26.1,18.5,190.7,74.6,170.5
155,창원,7,25.3,29.0,22.6,304.5,81.0,145.0
155,창원,8,26.5,30.4,23.6,283.8,77.1,174.2
155,창원,9,22.6,26.9,19.3,172.9,71.4,163.7
155,창원,10,17.3,22.2,13.3,72.3,62.5,207.9
155,창원,11,10.9,15.6,6.8,47.9,57.2,183.3
155,창원,12,4.6,9.2,0.6,27.7,50.3,186.9
156,광주,1,1.0,5.7,-2.7,32.6,65.7,161.4
156,광주,2,2.9,8.3,-1.5,43.6,61.6,170.5
156,광주,3,7.5,13.6,2.4,61.9,60.3,201.0
156,광주,4,13.4,19.9,7.8,86.6,60.2,214.1
156,광주,5,18.7,24.8,13.4,91.4,64.5,227.9
156,광주,6,22.7,27.9,18.7,152.6,72.0,169.9
156,광주,7,25.9,30.0,22.8,294.2,79.8,143.1
156,광주,8,26.5,30.9,23.2,326.4,78.0,169.0
156,광주,9,22.2,27.1,18.2,145.0,73.6,174.4
156,광주,10,16.1,21.9,11.2,59.0,67.6,208.5
156,광주,11,9.6,15.0,5.0,50.2,66.9,167.4
156,광주,12,3.2,8.0,-0.8,37.1,66.9,156.9
159,부산,1,3.6,8.2,-0.1,34.5,46.8,203.1
159,부산,2,5.4,10.2,1.5,49.6,49.4,189.4
159,부산,3,9.1,13.8,5.3,89.7,56.0,202.0
159,부산,4,13.8,18.2,10.1,140.9,61.1,212.6
159,부산,5,17.9,22.0,14.6,155.9,68.3,228.5
159,부산,6,21.0,24.6,18.3,188.4,76.8,180.3
159,부산,7,24.4,27.5,22.1,326.8,83.4,172.3
159,부산,8,26.1,29.5,23.7,266.5,78.5,199.2
159,부산,9,22.6,26.4,19.8,160.6,72.6,173.8
159,부산,10,17.9,22.5,14.5,79.6,62.7,212.1
159,부산,11,11.9,16.6,8.3,50.4,56.3,195.5
159,부산,12,5.8,10.4,2.0,33.8,48.1,205.6
162,통영,1,3.1,7.9,-0.8,32.2,53.7,196.8
162,통영,2,4.8,9.6,0.6,49.5,55.3,189.2
162,통영,3,8.7,13.3,4.5,92.4,60.7,202.8
162,통영,4,13.3,17.9,9.2,138.8,65.6,209.0
162,통영,5,17.6,22.1,13.9,159.6,72.1,221.4
162,통영,6,20.9,24.8,18.0,195.8,79.4,174.4
162,통영,7,24.4,27.6,22.0,289.1,84.9,154.6
162,통영,8,26.0,29.6,23.4,243.9,81.0,186.2
162,통영,9,22.5,26.7,19.4,177.1,75.3,170.3
162,통영,10,17.4,22.3,13.6,76.4,67.3,210.9
162,통영,11,11.3,16.2,7.3,48.6,63.5,190.4
162,통영,12,5.4,10.2,1.3,32.4,56.0,199.8
165,목포,1,1.8,5.8,-1.3,31.8,70.8,147.3
165,목포,2,3.0,7.6,-0.6,36.8,70.0,161.2
165,목포,3,6.9,11.9,2.9,64.9,69.1,195.4
165,목포,4,12.4,17.5,8.2,80.3,69.7,212.1
165,목포,5,17.5,22.3,13.5,91.3,73.8,223.3
165,목포,6,21.6,25.7,18.5,150.2,79.8,174.5
165,목포,7,25.1,28.4,22.7,220.7,85.1,159.8
165,목포,8,26.3,30.0,23.5,209.0,81.8,200.8
165,목포,9,22.3,26.5,19.0,137.7,77.1,184.7
165,목포,10,16.6,21.5,12.7,58.9,70.6,211.3
165,목포,11,10.4,14.9,6.6,48.9,69.5,166.6
165,목포,12,4.2,8.3,0.7,37.2,70.0,143.8
168,여수,1,2.8,6.6,-0.3,24.5,53.0,193.3
168,여수,2,4.4,8.5,0.9,44.6,53.1,191.6
168,여수,3,8.3,12.4,4.8,83.9,57.4,209.8
168,여수,4,13.3,17.4,9.9,125.2,61.8,215.4
168,여수,5,17.9,21.7,14.7,143.5,68.1,227.7
168,여수,6,21.2,24.4,18.8,194.3,77.9,175.1
168,여수,7,24.5,27.3,22.5,276.8,84.5,163.0
168,여수,8,26.0,28.9,23.8,264.8,79.4,197.4
168,여수,9,22.6,25.8,20.0,151.7,71.7,181.1
168,여수,10,17.5,21.3,14.5,66.6,62.5,219.2
168,여수,11,11.3,15.1,8.2,46.8,59.5,189.8
168,여수,12,5.1,8.9,2.0,26.4,54.8,197.8
169,흑산도,1,3.4,5.5,1.5,23.0,69.3,103.9
169,흑산도,2,3.8,6.5,1.8,32.8,71.1,140.6
169,흑산도,3,6.5,9.9,3.9,50.8,73.3,199.9
169,흑산도,4,10.7,14.5,7.8,88.8,77.3,205.2
169,흑산도,5,15.2,19.1,12.3,96.7,81.2,200.3
169,흑산도,6,19.2,22.8,16.6,157.5,88.3,158.5
169,흑산도,7,22.9,25.9,20.6,208.1,92.9,118.3
169,흑산도,8,24.7,27.9,22.5,211.2,89.3,187.1
169,흑산도,9,21.3,24.1,19.4,120.5,84.4,185.1
169,흑산도,10,16.9,19.4,15.1,58.7,75.2,204.0
169,흑산도,11,11.5,14.0,9.5,46.1,71.5,147.1
169,흑산도,12,5.9,8.2,3.9,33.1,68.9,109.0
170,완도,1,2.7,6.3,-0.4,34.0,65.1,149.0
170,완도,2,3.9,8.3,0.2,52.6,64.0,161.6
170,완도,3,7.8,12.6,3.6,103.7,64.3,189.6
170,완도,4,12.9,17.9,8.5,141.7,65.8,203.7
170,완도,5,17.6,22.5,13.4,147.0,70.8,214.3
170,완도,6,21.2,25.4,17.9,207.2,79.5,162.3
170,완도,7,24.7,28.3,22.1,257.2,85.0,150.4
170,완도,8,26.0,29.8,23.2,238.8,82.6,175.5
170,완도,9,22.3,26.6,19.0,176.4,77.2,167.6
170,완도,10,16.9,21.6,13.0,73.0,69.3,206.5
170,완도,11,10.8,15.2,7.0,62.7,68.6,162.0
170,완도,12,4.9,8.8,1.4,37.2,66.6,149.9
172,고창,1,0.0,4.5,-4.4,31.1,77.7,149.9
172,고창,2,1.8,7.0,-2.8,33.1,74.6,155.8
172,고창,3,6.3,12.6,0.6,47.0,72.8,220.9
172,고창,4,11.9,18.4,6.0,83.8,73.5,217.3
172,고창,5,17.9,24.3,12.2,69.6,75.0,243.2
172,고창,6,22.0,27.2,18.0,89.0,82.3,179.5
172,고창,7,25.6,29.7,22.6,284.6,86.6,150.6
172,고창,8,26.3,30.8,22.8,285.2,85.1,184.0
172,고창,9,21.0,26.4,16.6,123.8,84.6,177.3
172,고창,10,14.8,21.0,9.5,76.1,80.0,199.1
172,고창,11,9.1,14.4,4.2,59.1,77.8,145.6
172,고창,12,2.1,6.6,-2.0,43.1,77.5,133.2
184,제주,1,6.1,8.6,3.7,67.5,64.0,70.2
184,제주,2,6.8,9.9,4.0,57.2,63.3,110.0
184,제주,3,9.8,13.3,6.6,90.6,63.2,166.0
184,제주,4,14.2,18.0,10.8,89.7,64.8,196.5
184,제주,5,18.3,22.1,15.0,95.6,68.4,212.2
184,제주,6,21.7,24.9,19.1,171.2,77.9,159.7
184,제주,7,26.2,29.3,23.7,210.2,78.3,189.8
184,제주,8,27.2,30.1,24.8,272.3,76.2,195.1
184,제주,9,23.3,26.1,20.9,227.8,73.7,158.9
184,제주,10,18.6,21.6,15.7,95.1,66.4,173.3
184,제주,11,13.3,16.4,10.4,69.5,65.0,123.7
184,제주,12,8.3,11.0,5.6,55.6,64.1,79.1
