benchmarkType,region,district,festivalType,venueType,durationDays,v0_selectorCandidateCount,v0_selectorTopYearShare,v0_reachedFallbackLevel,v0_finalSampleCount,v0_finalDistinctYearsUsed,v0_finalEffectiveYearCount,v0_finalLatestYearWeightShare,v0_averageSimilarity,v0_minimumSimilarity,v0_estimatedBudget,v0_selectedCandidatesHash,v0_finalSampleHash,v1_selectorCandidateCount,v1_selectorTopYearShare,v1_reachedFallbackLevel,v1_qualityGateActivated,v1_qualityFloor,v1_bestSimilarityAtActivation,v1_topYearShareAtDecision,v1_finalSampleCount,v1_finalDistinctYearsUsed,v1_finalEffectiveYearCount,v1_finalLatestYearWeightShare,v1_averageSimilarity,v1_minimumSimilarity,v1_estimatedBudget,v1_selectedCandidatesHash,v1_finalSampleHash
DISTRICT,DAEGU,달서구,TRADITION_HISTORY,GREEN,2,54,1.0,NATIONWIDE_TYPE_VENUE,50,1,1.0,1.0,0.7996723561041101,0.75,2.4472299698242462E8,925fb91efbfb16db5e571b6b008cb99b6c0a3a167e39edb07bb4c1c2cafda7ae,629b0d4dc3b42373f864c89399bdd4c8d07d01fb74c9a354eae111ad6bfab652,57,0.918594573956062,GLOBAL_SIMILARITY,true,0.95,1.0,1.0,50,4,1.2056409735648914,0.909223588270743,0.8201622704423361,0.765,2.080981845195808E8,ef928817377f59da6cfb44a6cade5ce0f33aee76c1038044b63e8aaea3d5951e,8e81c1419d0ba5468625fad0a24778b0b940fd458dff86a4612ab25f572f0c86
DISTRICT,DAEGU,달서구,CULTURE_ART,OTHER,2,70,1.0,NATIONWIDE_TYPE_VENUE,50,1,1.0,1.0,0.8200899502794117,0.775,1.7212637206590396E8,e2894551a9aade3371c9d134fd015763aa296c0fb24e8191f8fdd46932c4cd77,20527dbab40e147534db859712a80c94cbce05d38cc933563b1bcf00191f5cc8,167,0.3449311344718248,SAME_REGION_TYPE,true,0.9,0.9500000000000001,1.0,50,7,5.951234181276489,0.08262603515688936,0.9348761469998274,0.9230769230769231,2.98208138754032E8,ff6006fc85fe0a0b3f0608c1e607fb7d19871c1c2a21cb6d9482a08e38546a37,cfa57b8c2eee1b68f57d543f28fbdaa75e0ee5a289499ca1ccccdc35e3185438
DISTRICT,DAEGU,달성군,CULTURE_ART,GREEN,3,158,1.0,NATIONWIDE_TYPE_VENUE,50,1,1.0,1.0,0.8405473051708335,0.8250000000000001,4.037635997902025E8,4214f3c3954d05a920f970ebc6a910e54d165aa212212417de62ae5be5a531b0,f2a4b6e5e02f091747e47d875888709e1a565800dcb8dbbc05e9815c02969372,253,0.5446454636096455,GLOBAL_SIMILARITY,true,0.9125000000000001,0.9625000000000001,1.0,50,9,7.400932153278673,0.041219019030311284,0.9492575951646922,0.9230769230769231,2.083948667766306E8,2ddd57b9448892c1708cce0d23f9208aa12a7aedc24256b0fd95f521a912b596,5d25c8f0ab73ef54a68678ff61bfe1f95b03af9b129bee2825faf63938b707ae
DISTRICT,DAEGU,달성군,CULTURE_ART,INDEPENDENT,4,76,1.0,NATIONWIDE_TYPE_VENUE,50,1,1.0,1.0,0.8014153975354574,0.765,4.111331164162927E8,8d3227fce5057e121afb1463f7003206e6d03aae5ceffb834860623ae7d9b164,d4f0c98bb1fc893e12488029d52f6d8bf259d360978aac9d6ef3452b8e4db634,176,0.3534170456285458,SAME_REGION_TYPE,true,0.87,0.92,1.0,50,8,4.411115024940632,0.045580002903112406,0.9379923181990997,0.9230769230769231,2.5775460428239062E8,db9c46ed5eb524a6165ccc3f2647b5483c65d11e0fbcc2aa8f6752d679ff3271,316f20d0e709543480266de5a883912551ad79492e9cdaad18d5b0bf53ceac2c
DISTRICT,DAEGU,군위군,CULTURE_ART,GREEN,2,158,1.0,NATIONWIDE_TYPE_VENUE,50,1,1.0,1.0,0.8425633585471014,0.7941176470588235,1.6695323208245105E8,4214f3c3954d05a920f970ebc6a910e54d165aa212212417de62ae5be5a531b0,68173dc417f9d185aba4a67cf8a2e3a8fb72fd31897ad8c15bf31ef740c2a0b0,261,0.5230584652710777,GLOBAL_SIMILARITY,true,0.9,0.9500000000000001,1.0,50,7,5.453560224886249,0.12119716944546133,0.9460328194954479,0.9230769230769231,2.4343094611267483E8,619c83506bce55d3c2ac96bde8422eee4f4764213525444cd38b3c9de4261890,a28f3502fa903d9ff96277f92dd03e82e6d60d08789e8da389a14f51d4377139
DISTRICT,INCHEON,-,CULTURE_ART,GREEN,10,22,1.0,SAME_DISTRICT_TYPE_VENUE,22,1,1.0,1.0,0.9311849154861528,0.8772727272727273,5.867988711264049E8,18bbc95a56c08716c30138b18cee787180517213b515ecff6b064cd04416ce0d,18bbc95a56c08716c30138b18cee787180517213b515ecff6b064cd04416ce0d,111,0.4260690812644432,NATIONWIDE_TYPE,true,0.95,1.0,1.0,50,4,1.6600265604249667,0.06,1.0,1.0,3.8794771113781774E8,4aa60eb453c0814c3c51c1017b319b288040f1a0fb51c2f4ed2b1a74b7305f38,65d5fd9ffe0af4f8934aa34787ebc1f8bff75a132e2d306d5627bb42e99ff549
DISTRICT,INCHEON,-,CULTURE_ART,GREEN,3,22,1.0,SAME_DISTRICT_TYPE_VENUE,22,1,1.0,1.0,0.9408981564435182,0.8639534883720931,4.7186860879421586E8,18bbc95a56c08716c30138b18cee787180517213b515ecff6b064cd04416ce0d,18bbc95a56c08716c30138b18cee787180517213b515ecff6b064cd04416ce0d,112,0.420990824975374,NATIONWIDE_TYPE,true,0.95,1.0,1.0,50,4,1.7385257301808068,0.08,1.0,1.0,3.959523533622195E8,8ca29a253b2e8855867b74fa7fc869ac2751ebe0da0790061ebfc954a5c2c7bc,67ab2c889ac3b67a80456efe7c8ac1ed858ddf87644cd1070c28ae95b3f7f1fd
DISTRICT,INCHEON,-,LOCAL_SPECIALTY,GREEN,2,95,1.0,NATIONWIDE_TYPE_VENUE,50,1,1.0,1.0,0.8144070265234344,0.7875000000000001,1.2472500602252354E8,6f559ff7303a8c2962ebc48f630fcff4006b749cc57f1e138c456575624dd657,cb8f51c5e446dc596ed25206b3eabce0ded98203c50b88306604fee487a44393,113,0.7664777925259456,GLOBAL_SIMILARITY,true,0.95,1.0,1.0,50,4,2.5511076859584714,0.5474470739755382,0.9058513792649581,0.7941176470588235,1.541837046906098E8,f61e3f015ea9b5b07eea0cc5b384740b67aec1f86862f1fffa9d9332afd87f67,7896e058e9a62d9324c95b7308641f47c0c9b5bd735c219352d4c9ef55b5c338
DISTRICT,INCHEON,-,CULTURE_ART,INDEPENDENT,2,76,1.0,NATIONWIDE_TYPE_VENUE,50,1,1.0,1.0,0.8548696732309241,0.7875000000000001,2.402419475633896E8,8d3227fce5057e121afb1463f7003206e6d03aae5ceffb834860623ae7d9b164,66e3c1d5af937bdfb3426cff019945f8bfd53527c5d1e954962bcf2c523b471a,165,0.361790736364417,NATIONWIDE_TYPE,true,0.95,1.0,1.0,50,4,1.819505094614265,0.1,1.0,1.0,3.877913110979705E8,7d770de8d7dee403d066c1bb00972e0cf7c36d1ed3820c69f7fbf99ec64e880c,13c714e9e389887efa940420a4a1f180cc91fe199d25687ce9e3c0c350804a20
DISTRICT,INCHEON,-,CULTURE_ART,GREEN,5,22,1.0,SAME_DISTRICT_TYPE_VENUE,22,1,1.0,1.0,0.9347874630198063,0.8709302325581396,5.1817845136998963E8,18bbc95a56c08716c30138b18cee787180517213b515ecff6b064cd04416ce0d,18bbc95a56c08716c30138b18cee787180517213b515ecff6b064cd04416ce0d,111,0.42526795639522136,NATIONWIDE_TYPE,true,0.95,1.0,1.0,50,4,1.5114873035066503,0.02,1.0,1.0,3.6979728216395086E8,4aa60eb453c0814c3c51c1017b319b288040f1a0fb51c2f4ed2b1a74b7305f38,9f79f413e75cdb6b1f059ddafc5a92a70ed89f017d5d184e8a089432aecabff4
